x,y,z,rx,ry,rz,speed
1.1376953125,-0.0612844154238701,3.2999999999999994,0.0,90.0,1.1106509343474469,5.0
2.3234766789665455,-0.0646402016282082,3.2999999999999994,0.0,90.0,1.1108271078319714,5.666666666666667
3.363750175237657,-0.0675853192806244,3.2999999999999994,0.0,90.0,1.111003253383897,6.333333333333334
4.5263671875,-0.0708807557821274,3.3,0.0,90.0,1.1106509343474469,7.000000000000001
5.805000318177047,-0.0745052993297577,3.3000000000000003,0.0,90.0,1.1106509343474469,7.666666666666668
7.193320999648434,-0.0784407779574394,3.3000000000000003,0.0,90.0,1.1106509343474469,8.333333333333334
8.685000489950184,-0.0826620608568192,3.3,0.0,90.0,1.1104747329170293,9.0
9.733750765100131,-0.0856288373470306,3.3,0.0,90.0,1.1104747329170293,9.666666666666666
10.823749735355378,-0.0887123048305511,3.3000000000000003,0.0,90.0,1.1104747329170293,10.333333333333332
11.953125,-0.0919112637639046,3.3000000000000003,0.0,90.0,1.1104747329170293,10.999999999999998
13.120000282526016,-0.0952226743102074,3.3000000000000007,0.0,90.0,1.111003253383897,11.666666666666664
14.322500581592326,-0.0986345410346985,3.3000000000000003,0.0,90.0,1.111003253383897,12.33333333333333
15.558750895857818,-0.102142177522182,3.3000000000000003,0.0,90.0,1.111003253383897,12.999999999999996
16.826874694004655,-0.105770446360111,3.3,0.0,90.0,1.1108271078319714,13.666666666666663
18.125,-0.109486892819405,3.3,0.0,90.0,1.1108271078319714,14.333333333333329
19.451251916438366,-0.11328387260437,3.3000000000000003,0.0,90.0,1.1108271078319714,14.999999999999995
20.803750650882726,-0.117142662405968,3.3000000000000003,0.0,90.0,1.111003253383897,15.66666666666666
22.18062433794141,-0.121070571243763,3.3,0.0,90.0,1.111003253383897,16.33333333333333
23.580001344680795,-0.125063508749008,3.3000000000000003,0.0,90.0,1.1106509343474469,16.999999999999996
25.0,-0.129117473959923,3.3000000000000003,0.0,90.0,1.1115315225739153,17.666666666666664
26.438752070665377,-0.133222728967667,3.3000000000000003,0.0,90.0,1.1115315225739153,18.333333333333332
27.894375697821378,-0.137379109859467,3.3000000000000003,0.0,90.0,1.111355460740125,19.0
29.3649992954731,-0.141585052013397,3.3000000000000003,0.0,90.0,1.111355460740125,19.666666666666668
30.848751420676713,-0.145828545093536,3.3000000000000003,0.0,90.0,1.111355460740125,20.333333333333336
32.34375,-0.150100409984589,3.3,0.0,90.0,1.1111793710135556,21.000000000000004
33.84812715783716,-0.154397949576378,3.3000000000000007,0.0,90.0,1.1111793710135556,21.66666666666667
35.360000722408294,-0.158717021346092,3.3000000000000003,0.0,90.0,1.111355460740125,22.33333333333334
36.877499275356534,-0.163058340549469,3.3000000000000007,0.0,90.0,1.1111793710135556,23.000000000000007
38.39875145196915,-0.167411744594574,3.3,0.0,90.0,1.1111793710135556,23.666666666666675
39.921875,-0.171774253249168,3.3000000000000003,0.0,90.0,1.1101222461682405,24.333333333333343
41.44500217795372,-0.176147729158401,3.3000000000000003,0.0,90.0,1.1101222461682405,25.00000000000001
42.966250724643466,-0.18051578104496,3.3,0.0,90.0,1.1101222461682405,25.66666666666668
44.483749277591706,-0.184848010540009,3.3000000000000003,0.0,90.0,1.1111793710135556,26.333333333333346
45.9956264385581,-0.189155444502831,3.3000000000000003,0.0,90.0,1.1111793710135556,27.000000000000014
47.5,-0.193445801734924,3.3000000000000003,0.0,90.0,1.111355460740125,27.666666666666682
48.99499857932329,-0.19775228202343,3.3000000000000003,0.0,90.0,1.1104747329170293,28.33333333333335
50.47875422716135,-0.202028095722198,3.3,0.0,90.0,1.1104747329170293,29.000000000000018
51.949377791285485,-0.206268578767776,3.3,0.0,90.0,1.1117075565281789,29.666666666666686
53.405001380443565,-0.210452258586884,3.3,0.0,90.0,1.1117075565281789,30.333333333333353
54.84375,-0.214587435126305,3.3,0.0,90.0,1.1117075565281789,31.00000000000002
56.263748655319205,-0.218671470880508,3.3,0.0,90.0,1.1118835626132069,31.66666666666669
57.66312897235146,-0.222700223326683,3.3,0.0,90.0,1.1118835626132069,32.33333333333336
59.04000260353084,-0.226664185523987,3.3000000000000003,0.0,90.0,1.1118835626132069,33.00000000000002
60.39250127762555,-0.230558261275291,3.3,0.0,90.0,1.1122354912432233,33.666666666666686
61.71875,-0.234376579523087,3.3000000000000003,0.0,90.0,1.1122354912432233,34.33333333333335
63.0168737760186,-0.238113909959793,3.3,0.0,90.0,1.1122354912432233,35.000000000000014
64.28500358343112,-0.241765916347504,3.3,0.0,90.0,1.1120595408481317,35.66666666666668
65.52125232636922,-0.245327576994896,3.3000000000000003,0.0,90.0,1.1120595408481317,36.33333333333334
66.72375113010405,-0.248791992664337,3.3,0.0,90.0,1.1120595408481317,37.00000000000001
67.890625,-0.252153962850571,3.3,0.0,90.0,1.1118835626132069,37.66666666666667
69.0199989414215,-0.255407780408859,3.3,0.0,90.0,1.1122354912432233,38.333333333333336
70.11000306040032,-0.258548140525818,3.3000000000000003,0.0,90.0,1.1122354912432233,39.0
71.15875195980064,-0.261569678783417,3.3,0.0,90.0,1.1122354912432233,39.666666666666664
72.16437593787907,-0.264465510845184,3.3,0.0,90.0,1.1106509343474469,40.33333333333333
73.58785330548875,-0.268571883440018,3.3000000000000003,0.0,90.0,1.1106509343474469,40.99999999999999
74.90375240325906,-0.27236795425415,3.3,0.0,90.0,1.1106509343474469,41.66666666666666
76.10574146084485,-0.275843530893326,3.3000000000000003,0.0,90.0,1.1117075565281789,42.33333333333332
77.1875,-0.278974115848541,3.3,0.0,90.0,1.1117075565281789,42.999999999999986
78.43187661200737,-0.282575368881226,3.3,0.0,90.0,1.1117075565281789,43.66666666666665
79.43625041931864,-0.285481989383698,3.3000000000000003,0.0,90.0,1.1117075565281789,44.333333333333314
80.46000068664523,-0.288442820310593,3.3,0.0,90.0,1.1125873085667375,44.99999999999998
81.1229225817533,-0.290358364582062,3.2999957120785894,0.0,90.0,1.1125873085667375,45.0
82.30900068905868,-0.293785512447357,3.299983005669269,0.0,90.0,1.1125873085667375,45.0
83.55692716504858,-0.297392338514328,3.29996211680185,0.0,90.0,1.1125873085667375,45.0
84.8653943289842,-0.301190614700317,3.299933281516349,0.0,90.0,1.1117075565281789,45.0
85.88568856020355,-0.304153472185135,3.2999065821933917,0.0,90.0,1.1117075565281789,45.0
86.938749641145,-0.307211399078369,3.299875645368364,0.0,90.0,1.1117075565281789,45.0
88.02402721045647,-0.310360133647919,3.2998405705836187,0.0,90.0,1.1115315225739153,45.0
89.14096918933392,-0.313600152730942,3.2998014574311156,0.0,90.0,1.1115315225739153,45.0
90.28902406543932,-0.31693035364151,3.299758405487057,0.0,90.0,1.1115315225739153,45.0
91.46764032643465,-0.320350527763367,3.2997115143276505,0.0,90.0,1.111355460740125,45.0
92.67626512305782,-0.323855757713318,3.299660883586432,0.0,90.0,1.1122354912432233,45.0
93.91434958492947,-0.327445387840271,3.299606612728862,0.0,90.0,1.1122354912432233,45.0
