x,y,z,rx,ry,rz,speed
1.1376953125,0.0142242163419724,-1.0,0.0,90.0,1.0127840352328425,5.0
2.3234766789665455,0.0108627825975418,-0.9999999999999999,0.0,90.0,1.0133635015336946,5.666666666666667
3.363750175237657,0.00791257619857788,-0.9999999999999999,0.0,90.0,1.0131703829202752,6.333333333333334
4.5263671875,0.00462046265602112,-0.9999999999999998,0.0,90.0,1.0131703829202752,7.000000000000001
5.805000318177047,0.00099983811378479,-0.9999999999999997,0.0,90.0,1.0131703829202752,7.666666666666668
7.193320999648434,-0.00294420123100281,-0.9999999999999998,0.0,90.0,1.0123975401273395,8.333333333333334
8.685000489950184,-0.00718365609645844,-0.9999999999999998,0.0,90.0,1.0123975401273395,9.0
9.733750765100131,-0.0101642683148384,-0.9999999999999998,0.0,90.0,1.0123975401273395,9.666666666666666
10.823749735355378,-0.0132563412189484,-0.9999999999999998,0.0,90.0,1.0131703829202752,10.333333333333332
11.953125,-0.0164573341608047,-0.9999999999999998,0.0,90.0,1.0133635015336946,10.999999999999998
13.120000282526016,-0.0197724476456642,-0.9999999999999997,0.0,90.0,1.0133635015336946,11.666666666666664
14.322500581592326,-0.0231888592243195,-0.9999999999999997,0.0,90.0,1.0133635015336946,12.33333333333333
15.558750895857818,-0.0267034247517586,-0.9999999999999997,0.0,90.0,1.0133635015336946,12.999999999999996
16.826874694004655,-0.0303182527422905,-0.9999999999999997,0.0,90.0,1.0133635015336946,13.666666666666663
18.125,-0.0340189225971699,-0.9999999999999997,0.0,90.0,1.0133635015336946,14.333333333333329
19.451251916438366,-0.0378034971654415,-0.9999999999999997,0.0,90.0,1.0127840352328425,14.999999999999995
20.803750650882726,-0.0416626930236816,-0.9999999999999997,0.0,90.0,1.0129772274936788,15.66666666666666
22.18062433794141,-0.0455913059413433,-0.9999999999999997,0.0,90.0,1.0129772274936788,16.33333333333333
23.580001344680795,-0.0495811700820923,-0.9999999999999996,0.0,90.0,1.0131703829202752,16.999999999999996
25.0,-0.0536317154765129,-0.9999999999999997,0.0,90.0,1.0131703829202752,17.666666666666664
26.438752070665377,-0.0577379688620567,-0.9999999999999996,0.0,90.0,1.0129772274936788,18.333333333333332
27.894375697821378,-0.0619033053517342,-0.9999999999999996,0.0,90.0,1.0125908061199234,19.0
29.3649992954731,-0.0661205351352692,-0.9999999999999996,0.0,90.0,1.0125908061199234,19.666666666666668
30.848751420676713,-0.0703671351075172,-0.9999999999999996,0.0,90.0,1.013556583351743,20.333333333333336
32.34375,-0.0746455043554306,-0.9999999999999996,0.0,90.0,1.0137496284019167,21.000000000000004
33.84812715783716,-0.0789539963006973,-0.9999999999999997,0.0,90.0,1.0137496284019167,21.66666666666667
35.360000722408294,-0.0832831487059593,-0.9999999999999996,0.0,90.0,1.0137496284019167,22.33333333333334
36.877499275356534,-0.0876326113939285,-0.9999999999999996,0.0,90.0,1.0137496284019167,23.000000000000007
38.39875145196915,-0.0919900387525558,-0.9999999999999994,0.0,90.0,1.0137496284019167,23.666666666666675
39.921875,-0.0963477939367294,-0.9999999999999996,0.0,90.0,1.0141356082729194,24.333333333333343
41.44500217795372,-0.100705794990063,-0.9999999999999993,0.0,90.0,1.0141356082729194,25.00000000000001
42.966250724643466,-0.105053544044495,-0.9999999999999994,0.0,90.0,1.0141356082729194,25.66666666666668
44.483749277591706,-0.109394781291485,-0.9999999999999994,0.0,90.0,1.014521441308372,26.333333333333346
45.9956264385581,-0.113722212612629,-0.9999999999999994,0.0,90.0,1.0133635015336946,27.000000000000014
47.5,-0.118045657873154,-0.9999999999999996,0.0,90.0,1.0137496284019167,27.666666666666682
48.99499857932329,-0.122350618243217,-0.9999999999999994,0.0,90.0,1.0137496284019167,28.33333333333335
50.47875422716135,-0.126624554395676,-0.9999999999999996,0.0,90.0,1.0131703829202752,29.000000000000018
51.949377791285485,-0.130862385034561,-0.9999999999999996,0.0,90.0,1.013556583351743,29.666666666666686
53.405001380443565,-0.135054349899292,-0.9999999999999994,0.0,90.0,1.013556583351743,30.333333333333353
54.84375,-0.139195531606674,-0.9999999999999996,0.0,90.0,1.013556583351743,31.00000000000002
56.263748655319205,-0.143283188343048,-0.9999999999999994,0.0,90.0,1.0137496284019167,31.66666666666669
57.66312897235146,-0.147313550114632,-0.9999999999999996,0.0,90.0,1.0137496284019167,32.33333333333336
59.04000260353084,-0.151272237300873,-0.9999999999999996,0.0,90.0,1.0137496284019167,33.00000000000002
60.39250127762555,-0.155155926942825,-0.9999999999999996,0.0,90.0,1.0141356082729194,33.666666666666686
61.71875,-0.158963233232498,-0.9999999999999996,0.0,90.0,1.0141356082729194,34.33333333333335
63.0168737760186,-0.162707686424255,-0.9999999999999996,0.0,90.0,1.0127840352328425,35.000000000000014
64.28500358343112,-0.16637234389782,-0.9999999999999996,0.0,90.0,1.0123975401273395,35.66666666666668
65.52125232636922,-0.16994434595108,-0.9999999999999996,0.0,90.0,1.0123975401273395,36.33333333333334
66.72375113010405,-0.173413544893265,-0.9999999999999996,0.0,90.0,1.0133635015336946,37.00000000000001
67.890625,-0.176774471998215,-0.9999999999999996,0.0,90.0,1.0133635015336946,37.66666666666667
69.0199989414215,-0.180026054382324,-0.9999999999999997,0.0,90.0,1.0133635015336946,38.333333333333336
70.11000306040032,-0.183164328336716,-0.9999999999999996,0.0,90.0,1.0127840352328425,39.0
71.15875195980064,-0.186187475919724,-0.9999999999999996,0.0,90.0,1.0127840352328425,39.666666666666664
